outbreak_id;code;focus_type;country;region;province;livestock_region;municipality;uvl;disease;no_of_affected_species;serotype;species;confirmation_date
2007/7520_1;2007/7520;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;2;;Caprinos, Ovinos;21/08/2007
2007/7519_1;2007/7519;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;1;;Ovinos;09/10/2007
2007/7518_1;2007/7518;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;2;;Caprinos, Ovinos;06/11/2007
2007/7517_1;2007/7517;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;1;;Ovinos;06/11/2007
2007/7516_1;2007/7516;Secundario;España;ANDALUCÍA;HUELVA;CARTAYA (COSTA OCCIDENTAL);Gibraleón;Huelva;Lengua azul;1;;Ovinos;26/09/2007
2007/7515_1;2007/7515;Secundario;España;ANDALUCÍA;CÓRDOBA;POZOBLANCO (PEDROCHES I );Guijo, El;Córdoba;Lengua azul;1;;Ovinos;29/10/2007
2007/7514_1;2007/7514;Secundario;España;ANDALUCÍA;CÁDIZ;SIERRA DE CÁDIZ;Setenil de las Bodegas;Cádiz;Lengua azul;1;;Ovinos;08/10/2007
2007/7513_1;2007/7513;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;26/09/2007
2007/7512_1;2007/7512;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;02/10/2007
2007/7511_1;2007/7511;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;06/11/2007
2007/7510_1;2007/7510;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;12/09/2007
2007/7509_1;2007/7509;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;24/09/2007
2007/7508_1;2007/7508;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;27/09/2007
2007/7507_1;2007/7507;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;07/10/2007
2007/7506_1;2007/7506;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;03/10/2007
2007/7505_1;2007/7505;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;10/10/2007
2007/7504_1;2007/7504;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;29/09/2007
2007/7503_1;2007/7503;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;14/09/2007
2007/7502_1;2007/7502;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;13/09/2007
2007/7501_1;2007/7501;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;22/09/2007
2007/7500_1;2007/7500;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;03/10/2007
2007/7499_1;2007/7499;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;12/09/2007
2007/7498_1;2007/7498;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;02/10/2007
2007/7497_1;2007/7497;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;29/09/2007
2007/7496_1;2007/7496;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;22/09/2007
2007/7495_1;2007/7495;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;20/09/2007
2007/7494_1;2007/7494;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;17/09/2007
2007/7493_1;2007/7493;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;13/09/2007
2007/7492_1;2007/7492;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;27/09/2007
2007/7491_1;2007/7491;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;13/09/2007
2007/7490_1;2007/7490;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;17/09/2007
2007/7489_1;2007/7489;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;05/09/2007
2007/7488_1;2007/7488;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;11/10/2007
2007/7487_1;2007/7487;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;09/09/2007
2007/7486_1;2007/7486;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;09/09/2007
2007/7485_1;2007/7485;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;06/10/2007
2007/7484_1;2007/7484;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;10/10/2007
2007/7483_1;2007/7483;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;12/09/2007
2007/7482_1;2007/7482;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;11/09/2007
2007/7481_1;2007/7481;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;07/09/2007
2007/7480_1;2007/7480;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;25/10/2007
2007/7479_1;2007/7479;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;07/10/2007
2007/7478_1;2007/7478;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;26/09/2007
2007/7477_1;2007/7477;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;08/09/2007
2007/7476_1;2007/7476;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;03/10/2007
2007/7475_1;2007/7475;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;09/09/2007
2007/7474_1;2007/7474;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;02/10/2007
2007/7473_1;2007/7473;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;26/09/2007
2007/7472_1;2007/7472;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;07/09/2007
2007/7471_1;2007/7471;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7470_1;2007/7470;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;15/09/2007
2007/7469_1;2007/7469;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;07/09/2007
2007/7468_1;2007/7468;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;12/09/2007
2007/7467_1;2007/7467;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;26/09/2007
2007/7466_1;2007/7466;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7465_1;2007/7465;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;11/09/2007
2007/7464_1;2007/7464;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;07/09/2007
2007/7463_1;2007/7463;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;12/09/2007
2007/7462_1;2007/7462;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7461_1;2007/7461;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Caprinos;12/10/2007
2007/7460_1;2007/7460;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;27/09/2007
2007/7459_1;2007/7459;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;21/09/2007
2007/7458_1;2007/7458;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;07/09/2007
2007/7457_1;2007/7457;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7456_1;2007/7456;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;19/09/2007
2007/7455_1;2007/7455;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;06/10/2007
2007/7454_1;2007/7454;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;06/09/2007
2007/7453_1;2007/7453;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;26/09/2007
2007/7452_1;2007/7452;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;23/09/2007
2007/7451_1;2007/7451;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;15/09/2007
2007/7450_1;2007/7450;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;10/10/2007
2007/7449_1;2007/7449;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;1;;Ovinos;07/09/2007
2007/7448_1;2007/7448;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Constantina;Sevilla;Lengua azul;2;;Caprinos, Ovinos;27/09/2007
2007/7447_1;2007/7447;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;San Roque;Cádiz;Lengua azul;1;;Ovinos;18/09/2007
2007/7446_1;2007/7446;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;San Roque;Cádiz;Lengua azul;2;;Caprinos, Ovinos;19/09/2007
2007/7445_1;2007/7445;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;16/09/2007
2007/7444_1;2007/7444;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;14/09/2007
2007/7443_1;2007/7443;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;28/09/2007
2007/7442_1;2007/7442;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;09/09/2007
2007/7441_1;2007/7441;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;02/10/2007
2007/7440_1;2007/7440;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;29/10/2007
2007/7439_1;2007/7439;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;19/09/2007
2007/7438_1;2007/7438;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Caprinos;14/10/2007
2007/7437_1;2007/7437;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;14/09/2007
2007/7436_1;2007/7436;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;28/09/2007
2007/7435_1;2007/7435;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;17/09/2007
2007/7434_1;2007/7434;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;16/09/2007
2007/7433_1;2007/7433;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;10/09/2007
2007/7432_1;2007/7432;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;17/09/2007
2007/7431_1;2007/7431;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;11/09/2007
2007/7430_1;2007/7430;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7429_1;2007/7429;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;14/09/2007
2007/7428_1;2007/7428;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;20/09/2007
2007/7427_1;2007/7427;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7426_1;2007/7426;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;25/10/2007
2007/7425_1;2007/7425;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;18/09/2007
2007/7424_1;2007/7424;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;14/10/2007
2007/7423_1;2007/7423;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;11/09/2007
2007/7422_1;2007/7422;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;18/09/2007
2007/7421_1;2007/7421;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;18/09/2007
2007/7420_1;2007/7420;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7419_1;2007/7419;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;01/10/2007
2007/7418_1;2007/7418;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;12/09/2007
2007/7417_1;2007/7417;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;18/09/2007
2007/7416_1;2007/7416;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;18/09/2007
2007/7415_1;2007/7415;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;28/09/2007
2007/7414_1;2007/7414;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;12/09/2007
2007/7413_1;2007/7413;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;11/09/2007
2007/7412_1;2007/7412;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;14/09/2007
2007/7411_1;2007/7411;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;14/09/2007
2007/7410_1;2007/7410;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;11/09/2007
2007/7409_1;2007/7409;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;17/09/2007
2007/7408_1;2007/7408;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;26/09/2007
2007/7407_1;2007/7407;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;09/11/2007
2007/7406_1;2007/7406;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;11/09/2007
2007/7405_1;2007/7405;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;11/09/2007
2007/7404_1;2007/7404;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;10/09/2007
2007/7403_1;2007/7403;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;29/09/2007
2007/7402_1;2007/7402;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;18/09/2007
2007/7401_1;2007/7401;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;24/10/2007
2007/7400_1;2007/7400;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;18/09/2007
2007/7399_1;2007/7399;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;21/09/2007
2007/7398_1;2007/7398;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;14/09/2007
2007/7397_1;2007/7397;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;06/10/2007
2007/7396_1;2007/7396;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;05/10/2007
2007/7395_1;2007/7395;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;26/09/2007
2007/7394_1;2007/7394;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;2;;Caprinos, Ovinos;24/09/2007
2007/7393_1;2007/7393;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;09/09/2007
2007/7392_1;2007/7392;Secundario;España;ANDALUCÍA;SEVILLA;CAZALLA DE LA SIERRA (SIERRA NORTE);Cazalla de la Sierra;Sevilla;Lengua azul;1;;Ovinos;03/09/2007
2007/7391_1;2007/7391;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Granjuela, La;Córdoba;Lengua azul;1;;Ovinos;10/10/2007
2007/7390_1;2007/7390;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Granjuela, La;Córdoba;Lengua azul;1;;Ovinos;10/10/2007
2007/7389_1;2007/7389;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Granjuela, La;Córdoba;Lengua azul;1;;Ovinos;16/10/2007
2007/7388_1;2007/7388;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Granjuela, La;Córdoba;Lengua azul;1;;Ovinos;06/11/2007
2007/7387_1;2007/7387;Secundario;España;ANDALUCÍA;CÓRDOBA;PEÑARROYA-PUEBLONUEVO (VALLE DEL GUADIATO);Granjuela, La;Córdoba;Lengua azul;1;;Ovinos;10/10/2007
2007/7386_1;2007/7386;Secundario;España;ANDALUCÍA;SEVILLA;SANLUCAR LA MAYOR (PONIENTE DE SEVILLA);Castillo de las Guardas, El;Sevilla;Lengua azul;2;;Caprinos, Ovinos;04/10/2007
2007/7385_1;2007/7385;Secundario;España;ANDALUCÍA;SEVILLA;SANLUCAR LA MAYOR (PONIENTE DE SEVILLA);Castillo de las Guardas, El;Sevilla;Lengua azul;1;;Ovinos;04/10/2007
